Y,MOE,Participant,EAR,MAR,Circularity,EAR_N,MAR_N,Circularity_N,MOE_N
0,2.928672266,5,0.343708046,1.006608222,0.499843692,-26.4443969,-11.05002188,-1.20079268,-1.988439635
0,2.650599488,5,0.359331139,0.952442933,0.515334094,-12.72101814,-16.51143899,-0.240182064,-11.63219389
0,2.933281524,5,0.354654234,1.040300712,0.526002522,-16.82922752,-7.652850962,0.421402111,-1.828587412
0,3.339459759,5,0.321238502,1.07276305,0.422465332,-46.18172194,-4.379714783,-5.999278411,12.25795178
0,3.058292149,5,0.351739965,1.075723574,0.515704443,-19.38913139,-4.081208901,-0.217215531,2.506866637
0,2.732224005,5,0.36735019,1.003683007,0.5146324,-5.677056254,-11.34496757,-0.283696421,-8.801399769
0,4.140102311,5,0.254472881,1.053543761,0.429089848,-104.8288738,-6.317571209,-5.588470495,40.02478347
0,2.748916844,5,0.365378893,1.004396194,0.54777681,-7.408650003,-11.27305785,1.771697114,-8.222480708
0,2.669335946,5,0.373015873,0.995704678,0.522383771,-0.700300615,-12.14941232,0.196991477,-10.98240073
0,2.893973938,5,0.345990103,1.00128634,0.507682732,-24.43983052,-11.5866205,-0.714668115,-3.191801412
0,3.098124746,5,0.341458699,1.057881644,0.475209687,-28.42023129,-5.880187974,-2.728428066,3.888288354
0,2.855495232,5,0.341269841,0.974494404,0.499743176,-28.58612435,-14.28801722,-1.207026041,-4.526269275
0,2.84594678,5,0.346153846,0.985135424,0.53125133,-24.29599762,-13.21509678,0.746897932,-4.857416113
0,2.967193012,5,0.33315411,0.988532548,0.478707862,-35.71501039,-12.87256905,-2.511494771,-0.652513785
0,3.10192468,5,0.317420333,0.984613963,0.467122562,-49.53561504,-13.26767496,-3.229937196,4.020072664
0,3.125943802,5,0.32045929,1.001737733,0.468492092,-46.86618398,-11.54110712,-3.145008149,4.853072254
0,2.976625037,5,0.336259827,1.00091942,0.508831902,-32.98693821,-11.62361657,-0.643404307,-0.325404732
0,3.25863879,5,0.333703395,1.087418829,0.477520623,-35.23251646,-2.901991281,-2.585119367,9.455025256
0,3.044295221,5,0.3384685,1.030398036,0.506824788,-31.04683242,-8.651325208,-0.767872028,2.021443572
0,2.871361383,5,0.356019743,1.022261342,0.52836681,-15.62975985,-9.471737746,0.568019331,-3.976020271
0,3.062474062,5,0.338665629,1.037154705,0.484554562,-30.87367331,-7.970058898,-2.148921745,2.651898236
0,2.667040798,5,0.380952381,1.016015542,0.539240348,6.271155318,-10.10149377,1.242323101,-11.06199802
0,2.732704754,5,0.356060606,0.973008511,0.509935797,-15.59386556,-14.43783798,-0.574948149,-8.784727088
0,2.930372119,5,0.34388549,1.007712451,0.522034435,-26.28852988,-10.9386839,0.175328002,-1.929487572
0,3.035740424,5,0.3359375,1.019819049,0.528022466,-33.2700713,-9.717991039,0.546665455,1.724757363
0,2.814148081,5,0.367142686,1.033193884,0.553769059,-5.859328766,-8.36942344,2.14329612,-5.960216766
0,2.777782337,5,0.363594631,1.009986744,0.544167615,-8.975951985,-10.7093698,1.547879104,-7.22140566
0,2.917506333,5,0.348444855,1.016590071,0.487857287,-22.28356771,-10.04356478,-1.944108972,-2.375681829
0,2.901333056,5,0.346280014,1.004673651,0.502023439,-24.1851715,-11.24508224,-1.06561946,-2.93658216
0,2.877190624,5,0.348444855,1.002542269,0.513491698,-22.28356771,-11.45998671,-0.354435073,-3.773858215
0,2.875573697,5,0.359331139,1.033283172,0.532353095,-12.72101814,-8.360420649,0.815221975,-3.829934362
0,2.939383756,5,0.346153846,1.017478993,0.504407738,-24.29599762,-9.953935915,-0.917761252,-1.61695782
0,5.419742242,5,0.201508088,1.092121894,0.338138302,-151.3533306,-2.427787164,-11.22867398,84.40357213
0,3.372932161,5,0.292486591,0.98653743,0.432258777,-71.43749943,-13.07373429,-5.391954829,13.41879759
0,2.886458835,5,0.351519593,1.014646833,0.519648585,-19.58270752,-10.23949891,0.02737366,-3.452430314
0,2.875745722,5,0.377354689,1.085176131,0.52868146,3.110929929,-3.128119605,0.587531828,-3.823968414
0,2.84721149,5,0.3671875,1.045460469,0.534685249,-5.819963566,-7.132599264,0.959846458,-4.813555096
0,3.838899756,5,0.299856716,1.151119875,0.452912081,-64.96355617,3.520904104,-4.111175749,29.57887273
0,3.044200321,5,0.371269919,1.130220005,0.510835875,-2.233953054,1.413596866,-0.51913138,2.018152393
0,2.981604333,5,0.386076134,1.151126274,0.524619999,10.77187781,3.521549364,0.335667329,-0.152719336
0,2.747173049,5,0.400291479,1.099669964,0.534066825,23.25868613,-1.666724888,0.921495971,-8.282956708
0,2.815442242,5,0.371270581,1.045290876,0.511909826,-2.23337146,-7.149699137,-0.452532136,-5.915334381
0,3.165454024,5,0.328262397,1.039099524,0.483332455,-40.01190863,-7.773965231,-2.224708607,6.223313812
0,3.081000767,5,0.338461538,1.04280026,0.506708232,-31.05294722,-7.400824796,-0.775100067,3.29441704
0,3.061296549,5,0.333295079,1.020315074,0.495959805,-35.59118344,-9.667977458,-1.441645262,2.611061284
0,3.041702889,5,0.336115135,1.022362376,0.505133114,-33.11403638,-9.461550559,-0.872778314,1.931539735
0,3.040945455,5,0.352792856,1.072823834,0.494179068,-18.46426809,-4.373586061,-1.552074592,1.90527142
0,3.010006785,5,0.357450563,1.07592862,0.503451365,-14.37292251,-4.060534353,-0.977069071,0.832297168
0,3.175921435,5,0.3359375,1.066911107,0.505239725,-33.2700713,-4.969758734,-0.866166965,6.586330781
0,3.058781837,5,0.35988121,1.100798107,0.480506194,-12.2378343,-1.552975648,-2.399974307,2.52384935
0,3.183064562,5,0.323098748,1.028444175,0.475275922,-44.54767526,-8.84833054,-2.724320647,6.834059296
0,2.664837993,5,0.361538462,0.963441428,0.543084615,-10.78209843,-15.40247472,1.480718701,-11.13839279
0,2.854019848,5,0.35953769,1.026127703,0.509111943,-12.53958319,-9.081897473,-0.626038053,-4.577436595
0,3.069437522,5,0.333333333,1.023145841,0.473751699,-35.55758028,-9.382554841,-2.818842706,2.893395784
0,3.331092387,5,0.33681622,1.121965948,0.478174176,-32.49820019,0.581350763,-2.544590377,11.96776559
0,2.969110385,5,0.338421491,1.004810763,0.488314473,-31.08812509,-11.23125734,-1.915757351,-0.586017989
0,2.927488602,5,0.355159652,1.039725834,0.500352412,-16.38526635,-7.710815196,-1.169245283,-2.029489925
0,2.985330162,5,0.341817496,1.02043808,0.476737271,-28.10506284,-9.655574915,-2.633697584,-0.023505009
0,2.874487907,5,0.36507573,1.049405771,0.528532989,-7.674949675,-6.734799502,0.578324638,-3.867590285
0,3.032854355,5,0.344457345,1.044688958,0.476487857,-25.78621043,-7.210389773,-2.649164594,1.624666517
0,3.040817248,5,0.381493644,1.160052453,0.539391869,6.746602823,4.421564607,1.251719417,1.900825084
0,3.465740201,5,0.32739162,1.1346543,0.441133085,-40.77680134,1.860701207,-4.841629885,16.63744393
0,3.320913736,5,0.368612635,1.224130762,0.498234011,-4.568120427,10.88249888,-1.300614282,11.61476303
0,3.242157256,5,0.358671118,1.162868167,0.481255634,-13.30078295,4.705469491,-2.353499114,8.883434373
0,3.180092013,5,0.366814024,1.166502348,0.526264936,-6.148026032,5.071899342,0.437675283,6.730969272
0,3.593452719,5,0.336270364,1.208371653,0.484399466,-32.97768251,9.293528053,-2.158539773,21.06660147
0,3.30777637,5,0.371704644,1.229515837,0.528492833,-1.852089072,11.42546914,0.57583446,11.15915017
0,3.259207696,5,0.37537037,1.223409999,0.523421495,1.367897741,10.80982532,0.261344169,9.474755322
0,3.122905821,5,0.366615751,1.144906464,0.529147042,-6.322189553,2.894413782,0.616404104,4.747712978
0,3.255055804,5,0.370634571,1.206436211,0.536122418,-2.792044609,9.098379891,1.048970023,9.330764867
0,3.124631756,5,0.381548437,1.192198362,0.537745474,6.794732853,7.66279568,1.149621058,4.807569593
0,3.858457191,5,0.319384032,1.232329616,0.470586193,-47.81069433,11.70917896,-3.015146101,30.25713794
0,3.513251667,5,0.350348843,1.230863658,0.491470779,-20.61109765,11.56136822,-1.720024437,18.2851741
0,3.580519045,5,0.341685098,1.223409999,0.496893442,-28.22136176,10.80982532,-1.38374735,20.6180528
0,3.315131528,5,0.360850787,1.196267822,0.515235614,-11.38615391,8.073114106,-0.246289146,11.41423208
0,3.652642228,5,0.330318745,1.206536198,0.478143958,-38.20560485,9.108461381,-2.546464312,23.11933416
0,3.250367255,5,0.344262295,1.118978891,0.504218375,-25.9575426,0.280169633,-0.929504259,9.168162766
0,3.065363801,5,0.363072794,1.1129502,0.523771115,-9.434335536,-0.327695645,0.283025269,2.752116351
0,3.320838978,5,0.356082722,1.182493382,0.509027954,-15.574439,6.684254888,-0.631246499,11.61217035
0,3.243049762,5,0.369038652,1.196810712,0.536756325,-4.193905256,8.127853095,1.088280658,8.914387086
0,3.39560638,5,0.357278134,1.213175909,0.513036038,-14.52438526,9.777935075,-0.382692046,14.20515502
0,3.013991111,5,0.352650764,1.062886267,0.504541611,-18.58908294,-5.375578251,-0.909459303,0.97047632
0,3.090620983,5,0.363039197,1.12201656,0.526403041,-9.463847029,0.586453965,0.446239577,3.628052699
0,3.576551754,5,0.325208203,1.16312397,0.489349144,-42.69472252,4.731261717,-1.851594014,20.48046443
0,3.027477167,5,0.377203376,1.141974607,0.537058189,2.978016217,2.59879842,1.107000264,1.438181946
0,3.072573535,5,0.379178197,1.165052893,0.542813654,4.712705936,4.925752563,1.463915521,3.002154852
0,3.548493431,5,0.333743338,1.184286041,0.481606782,-35.19743113,6.865006431,-2.331723283,19.5073826
0,2.890379811,5,0.38617246,1.116185081,0.527636122,10.85649035,-0.001526719,0.522706979,-3.316448187
0,2.772201798,5,0.394594346,1.093895156,0.527705934,18.25430455,-2.248991461,0.527036301,-7.41494256
0,2.848830301,5,0.385129222,1.097167799,0.530584603,9.940107288,-1.919015056,0.705551967,-4.757413641
0,2.933198594,5,0.385129222,1.129660494,0.55098274,9.940107288,1.357182057,1.970507345,-1.831463465
0,3.047703221,5,0.363361235,1.107417207,0.523517356,-9.180967801,-0.885580283,0.267288845,2.139635349
0,3.013855796,5,0.383642885,1.156244333,0.570395469,8.634503644,4.03759674,3.174354247,0.965783472
0,4.016949305,5,0.308740905,1.240196565,0.469322752,-57.15965379,12.50239339,-3.093496208,35.75375294
0,3.056076844,5,0.387433233,1.184025732,0.559365266,11.96395796,6.838759747,2.490335208,2.430038334
0,2.887009063,5,0.40399917,1.166349266,0.544212289,26.51553461,5.05646427,1.550649458,-3.433348029
0,4.18579244,5,0.281206193,1.177070757,0.416566926,-81.34623991,6.137498567,-6.36505791,41.60934843
0,3.126133621,5,0.38773391,1.212108013,0.556845642,12.22807402,9.670260417,2.334085091,4.859655307
0,3.234553188,5,0.377203376,1.220084382,0.554331462,2.978016217,10.47450752,2.178172522,8.619720101
0,3.120655223,5,0.393764771,1.228804088,0.514630486,17.52560254,11.35370443,-0.283815099,4.669660724
0,2.862361949,5,0.379613861,1.086592271,0.491345765,5.095394893,-2.985331993,-1.727776998,-4.288126812
0,5.993734734,5,0.20079156,1.203491346,0.324224824,-151.9827311,8.801452916,-12.09149437,104.3100246
0,3.115521708,5,0.369575598,1.151420798,0.512686082,-3.72225013,3.551245811,-0.404393965,4.491626901
0,3.351639489,5,0.347317348,1.164082537,0.504300619,-23.27397398,4.827912853,-0.924404046,12.68035315
0,3.070347942,5,0.377203376,1.158145609,0.532596848,2.978016217,4.229299894,0.830337887,2.924969789
0,2.896778522,5,0.397814516,1.152380546,0.549033665,21.0829129,3.648015947,1.849638802,-3.094536512
10,3.324388888,5,0.411538773,1.368114925,0.547410911,33.13834772,25.40023873,1.749006468,11.73528366
10,3.415188506,5,0.386012933,1.318306933,0.530681337,10.71636184,20.37816229,0.711550739,14.88427656
10,3.672103361,5,0.387671275,1.423568991,0.534867817,12.17305488,30.99160166,0.971168125,23.79425956
10,3.586450389,5,0.387671275,1.390363794,0.534867817,12.17305488,27.64356395,0.971168125,20.82375588
10,3.750503034,5,0.375749039,1.40924791,0.519105671,1.700521508,29.54762523,-0.00629424,26.5132139
10,3.662531426,5,0.385019689,1.410146712,0.527420928,9.843893044,29.63825032,0.509362109,23.46229831
10,6.220285161,5,0.17365065,1.080156562,0.380474708,-175.8233998,-3.63423643,-8.603254658,112.1669485
10,3.393664361,5,0.370330064,1.256775939,0.50414933,-3.059524702,14.17407058,-0.933785929,14.13780449
10,3.360030291,5,0.385972869,1.29688053,0.50485958,10.68116901,18.21776543,-0.889741053,12.97135192
10,3.42831282,5,0.38925526,1.334488797,0.510208022,13.56443256,22.00975908,-0.55806658,15.33943677
10,3.589251758,5,0.386487287,1.387200175,0.500848882,11.1330359,27.32458018,-1.138457531,20.92090929
10,3.461165693,5,0.401353309,1.389150302,0.527489234,24.19140042,27.52120907,0.513598017,16.47879688
10,3.544357092,5,0.386012933,1.368167677,0.490996491,10.71636184,25.40555771,-1.749436611,19.36393153
10,3.612521248,5,0.401353309,1.449897355,0.523460557,24.19140042,33.64625707,0.263766559,21.72791112
10,3.39427321,5,0.412906531,1.401517576,0.510816457,34.33979082,28.76818555,-0.520335569,14.15891978
10,3.448926334,5,0.390350814,1.346291202,0.511798811,14.52677125,23.19978054,-0.459416591,16.05432754
10,3.840459317,5,0.405697635,1.558065261,0.547090494,28.00747141,44.55268929,1.729136377,29.63295937
10,3.249130907,5,0.435478284,1.414925953,0.567736087,54.16689675,30.1201351,3.009437296,9.125285379
10,3.376888802,5,0.407452822,1.375922873,0.506104185,29.54923433,26.18750421,-0.812558979,13.55601661
10,3.441564209,5,0.409301808,1.408638454,0.514011326,31.17339014,29.48617464,-0.322211283,15.79900398
10,3.342793327,5,0.422426005,1.41208283,0.544408818,42.70172956,29.83346666,1.562836893,12.37356219
10,3.278016146,5,0.419006916,1.373511436,0.5590834,39.69839026,25.94436214,2.47285581,10.12704522
10,3.6882396,5,0.391311239,1.443249608,0.507699546,15.37041213,32.97597325,-0.713625448,24.3538754
10,4.059343577,5,0.362259702,1.470536595,0.455326346,-10.14855832,35.72728532,-3.961459241,37.22401532
10,3.740015619,5,0.383128332,1.432905945,0.493116009,8.18251811,31.93303486,-1.617998353,26.14950317
10,3.951036294,5,0.374130586,1.478203523,0.474581556,0.278867014,36.500332,-2.767380523,33.4678446
10,3.451728953,5,0.399605024,1.379328231,0.484839359,22.6557013,26.53086214,-2.131260531,16.15152426
10,3.730224985,5,0.383128332,1.429154876,0.527728079,8.18251811,31.55481934,0.528409532,25.80995729
10,3.482476758,5,0.420443376,1.464184284,0.537768571,40.96018117,35.08678989,1.15105335,17.2178792
10,3.542126915,5,0.407452822,1.443249608,0.512688919,29.54923433,32.97597325,-0.404218082,19.28658748
10,4.106250361,5,0.375977525,1.543857847,0.517241857,1.901224658,43.1201739,-0.121875435,38.85077467
10,3.661347902,5,0.383128332,1.402766114,0.527728079,8.18251811,28.89407406,0.528409532,23.42125291
10,3.638173048,5,0.386549748,1.406334874,0.497275386,11.18790162,29.25390757,-1.360061786,22.6175331
10,3.563435216,5,0.407160878,1.450891411,0.540999005,29.2927895,33.7464865,1.35138318,20.02557393
10,3.705274581,5,0.384822582,1.42587333,0.493242376,9.670753018,31.22394524,-1.610161913,24.9446602
10,3.682712713,5,0.387682788,1.427724331,0.535192842,12.18316793,31.41057933,0.991323965,24.16219917
10,3.671401768,5,0.372655395,1.368167677,0.501598469,-1.016945464,25.40555771,-1.09197321,23.76992785
10,3.604184547,5,0.397176065,1.431495836,0.553955867,20.52209532,31.79085531,2.154880684,21.43878861
10,3.692710427,5,0.397090268,1.466339374,0.521915769,20.44673109,35.30408488,0.167969191,24.50892673
10,4.048056506,5,0.360843811,1.460716138,0.486024727,-11.39228157,34.73710119,-2.057751995,36.83257196
10,3.571812429,5,0.397883817,1.421166363,0.496951814,21.14378718,30.74934773,-1.380127551,20.31610141
10,4.691171867,5,0.303948218,1.42587333,0.439884411,-61.36956671,31.22394524,-4.919064253,59.13625287
10,4.209740495,5,0.344930137,1.452066366,0.454437097,-25.37090781,33.86495571,-4.016604465,42.43988336
10,3.812754058,5,0.383128332,1.460774102,0.5377078,8.18251811,34.74294563,1.147284778,28.67212202
10,3.533885267,5,0.385142354,1.36104889,0.517373551,9.951641878,24.68777942,-0.113708652,19.00076148
10,3.347929574,5,0.402008197,1.345895131,0.528104848,24.76665643,23.15984518,0.551774249,12.55169076
10,3.677616421,5,0.392058611,1.441841186,0.497831466,16.02690605,32.83396376,-1.325577438,23.98545626
10,3.331838348,5,0.407784635,1.358672485,0.537119061,29.84069999,24.44816961,1.110775144,11.99363604
10,3.398276982,5,0.409766164,1.392498924,0.549884588,31.581282,27.85884638,1.90240732,14.29777334
10,3.307213708,5,0.409235441,1.353429061,0.538916622,31.11509287,23.91948178,1.222247772,11.13963668
10,3.423722759,5,0.397176065,1.359820733,0.553955867,20.52209532,24.56394595,2.154880684,15.18025029
10,3.497605523,5,0.384134861,1.343552211,0.494728503,9.066656693,22.92361158,-1.518002335,17.74255511
10,3.392803803,5,0.397883817,1.349941728,0.522975906,21.14378718,23.56785841,0.233711748,14.10795973
10,3.314386217,5,0.411668483,1.364428347,0.492056753,33.25228543,25.02852575,-1.683686301,11.38838417
10,3.635701181,5,0.374130586,1.360227013,0.464178252,0.278867014,24.60491062,-3.412523505,22.53180705
10,3.502471,5,0.42142808,1.47603963,0.544414896,41.82514908,36.28214934,1.563213775,17.91129321
10,3.758319889,5,0.372321382,1.399302854,0.502626141,-1.31034416,28.54487795,-1.028243911,26.78430778
10,3.315656558,5,0.430891588,1.42868852,0.558159308,50.13792706,31.50779721,2.415549791,11.43244047
10,3.677030271,5,0.38600147,1.419339089,0.525795383,10.70629235,30.565106,0.40855673,23.96512818
10,3.520688313,5,0.398483497,1.40293619,0.483105557,21.67054804,28.91122264,-2.238779317,18.54308207
10,3.417072356,5,0.409301808,1.398613895,0.503143345,31.17339014,28.47541106,-0.996170361,14.94960977
10,3.428989505,5,0.397883817,1.364339433,0.522975906,21.14378718,25.01956069,0.233711748,15.36290464
10,3.77904315,5,0.375749039,1.419971831,0.508728279,1.700521508,30.62890455,-0.649830295,27.50300466
10,3.621549305,5,0.381042555,1.3799644,0.490463364,6.350364459,26.59500626,-1.782497558,22.04101032
10,3.314325057,5,0.394819393,1.308559806,0.516225681,18.45198634,19.39537198,-0.184891818,11.3862631
10,3.26274165,5,0.421125831,1.37402479,0.577456505,41.55965277,25.99612294,3.612232256,9.597315241
10,3.37835738,5,0.413473305,1.396860592,0.558386891,34.83764721,28.29862773,2.429662999,13.60694789
10,3.608006036,5,0.373129776,1.346254485,0.545635281,-0.600247548,23.19607845,1.638893875,21.57132047
10,6.003183877,5,0.23177491,1.391387403,0.413762713,-124.7668495,27.74677305,-6.53895635,104.6377274
10,3.530075037,5,0.388084101,1.369965997,0.564151421,12.53568278,25.58688001,2.787140367,18.86862009
10,3.922584504,5,0.371008165,1.455310881,0.542295977,-2.463877871,34.19209598,1.431812657,32.48111707
10,3.781612844,5,0.374159389,1.414925953,0.509229792,0.304168159,30.1201351,-0.618729856,27.59212339
10,3.542729401,5,0.394848452,1.398841219,0.488146201,18.47751185,28.4983319,-1.926192464,19.30748211
10,3.405817771,5,0.411506919,1.401517576,0.54811052,33.11036645,28.76818555,1.792391548,14.55929307
10,3.312807421,5,0.422252501,1.398841219,0.540677175,42.54932331,28.4983319,1.331425423,11.33363044
10,3.507941693,5,0.405387296,1.422074997,0.508070422,27.73486886,30.84096414,-0.690626218,18.10102056
10,3.611413007,5,0.321673544,1.161696022,0.451043919,-45.79957901,4.58728361,-4.227026593,21.68947655
10,3.471260758,5,0.332136111,1.152931047,0.517504253,-36.60922477,3.70352233,-0.105603415,16.82890064
10,5.773584071,5,0.202151885,1.167140903,0.382203864,-150.7878167,5.136284006,-8.496024024,96.67504894
10,3.188969131,5,0.404741619,1.290708528,0.550386688,27.1677037,17.59545028,1.933544171,7.038833796
10,3.493130829,5,0.367342777,1.283176378,0.501162493,-5.683567898,16.83599324,-1.119009538,17.58736966
10,3.231173224,5,0.369264331,1.19315702,0.536216158,-3.995667628,7.759455981,1.054783145,8.502500628
10,3.179195955,5,0.378987383,1.204875154,0.52458301,4.545094158,8.940980523,0.333373493,6.699893381
10,3.07306947,5,0.373055748,1.146426229,0.512984725,-0.665274424,3.047649794,-0.385874146,3.01935422
10,2.865642409,5,0.395346499,1.132921694,0.524470232,18.91499826,1.686004683,0.326379809,-4.174358222
10,3.049967992,5,0.397758396,1.213150377,0.562531528,21.03361717,9.775360715,2.686685508,2.218179168
10,3.00503215,5,0.376078795,1.130128869,0.529014776,1.990180249,1.404407667,0.608201863,0.659773396
10,3.095141691,5,0.373294161,1.15539832,0.488461189,-0.455851632,3.952294324,-1.906658999,3.784833976
10,5.424875326,5,0.213846532,1.160090777,0.371255515,-140.5151983,4.425428707,-9.174967028,84.581591
10,6.116961407,5,0.196353282,1.201085451,0.400321457,-155.8813292,8.558869566,-7.372492706,108.58361
10,4.306592104,5,0.276538552,1.190938743,0.416371829,-85.44631229,7.535789893,-6.377156534,45.79876344
10,3.841704061,5,0.320420904,1.230962288,0.473307387,-46.89990273,11.571313,-2.846395931,29.67612795
10,4.043142945,5,0.307559402,1.243506624,0.448581761,-58.19749084,12.83614245,-4.379713051,36.6621663
10,3.892644545,5,0.316227766,1.230962288,0.465262093,-50.58316958,11.571313,-3.345311004,31.44277877
10,4.155544321,5,0.291576025,1.211657093,0.44217469,-72.23734423,9.624794775,-4.777036558,40.56032297
10,2.926118469,5,0.395658265,1.157742956,0.523086814,19.18885447,4.188700989,0.240589504,-2.077007059
10,3.280866336,5,0.374283374,1.227973722,0.545186134,0.413076779,11.26997973,1.611040788,10.22589177
10,3.547811466,5,0.338538515,1.201070825,0.470669551,-30.98533072,8.557394858,-3.00997682,19.48373159
10,3.19227959,5,0.374339672,1.194996894,0.508260806,0.462528691,7.944968047,-0.678819878,7.15364278
10,3.144401787,5,0.381811473,1.200568679,0.529653803,7.025785011,8.506764067,0.647830045,5.493207797
10,3.280866336,5,0.374283374,1.227973722,0.478327305,0.413076779,11.26997973,-2.535094395,10.22589177
10,4.172523662,5,0.281810094,1.175859286,0.453461308,-80.81577127,6.015347426,-4.077116338,41.14917814
10,3.594512692,5,0.372008734,1.337190115,0.502322531,-1.584975287,22.28212953,-1.047071776,21.10336208
10,3.33966075,5,0.370127597,1.236100607,0.503089007,-3.237372441,12.08940318,-0.999540081,12.26492229
10,3.351074629,5,0.373294161,1.250936591,0.511033579,-0.455851632,13.58529657,-0.506871083,12.66076341
10,3.390351033,5,0.350888604,1.189635542,0.499339233,-20.13696987,7.404389768,-1.232075853,14.02289601
10,3.385157688,5,0.365093316,1.235898447,0.490723709,-7.659501716,12.06901959,-1.766352709,13.84278725
10,3.322821204,5,0.373294161,1.240389753,0.511033579,-0.455851632,12.52187229,-0.506871083,11.68091532
10,3.471849531,5,0.357749403,1.242052096,0.470794347,-14.1104207,12.68948423,-3.002237781,16.84931969
10,3.474497827,5,0.362127397,1.258210855,0.517402235,-10.26477517,14.31875131,-0.111929906,16.9411644
10,3.284826693,5,0.383484782,1.259681049,0.507119083,8.495625303,14.4669891,-0.749621853,10.36323968
10,3.539409877,5,0.361996865,1.281255279,0.492114987,-10.37943539,16.64229124,-1.680075037,19.19235874
10,3.12333777,5,0.396821089,1.239406295,0.533229287,20.21028317,12.42271148,0.869557525,4.762693288
10,3.44279012,5,0.356695904,1.228029135,0.507352258,-15.0358175,11.27556686,-0.735161868,15.84151942
10,4.48087067,5,0.28064475,1.257532827,0.458016162,-81.83941391,14.2503866,-3.794654914,51.8428634
10,3.182551103,5,0.394265054,1.254768682,0.515830427,17.96505301,13.97168135,-0.209402844,6.816252191
10,3.054963592,5,0.405697635,1.239391503,0.575139579,28.00747141,12.42122002,3.468552093,2.391430005
10,5.267853799,5,0.238006339,1.253782598,0.392102139,-119.2931406,13.87225578,-7.882199546,79.13597697
10,3.087938547,5,0.393244054,1.214313473,0.521802282,17.06820341,9.892634179,0.16093144,3.535024003
10,3.182280226,5,0.381811473,1.215031102,0.529653803,7.025785011,9.964991747,0.647830045,6.806858006
10,3.175054616,5,0.385612236,1.224339911,0.504184823,10.36438835,10.90358714,-0.931584935,6.556268902
10,3.252722227,5,0.370127597,1.203922261,0.539045616,-3.237372441,8.844901473,1.230247156,9.249834816
10,3.132954849,5,0.381811473,1.196198107,0.529653803,7.025785011,8.066084851,0.647830045,5.096220171
10,3.239931122,5,0.382823257,1.240320985,0.527293005,7.914539435,12.5149385,0.50142922,8.806230533
10,3.38494877,5,0.362055368,1.225538871,0.489240926,-10.32804633,11.02447679,-1.858304953,13.83554182
10,3.182535617,5,0.378693431,1.205205333,0.527663435,4.286886071,8.974271968,0.524400763,6.815715127
10,3.30653393,5,0.368370359,1.21802909,0.53342249,-4.780936281,10.26727511,0.881538629,11.11606148
10,3.175836802,5,0.378704678,1.202704252,0.522028044,4.29676492,8.722091194,0.1749317,6.583395638
10,3.383328745,5,0.350889047,1.187172998,0.47354883,-20.1365811,7.156094641,-2.831423284,13.77935825
10,3.929047513,5,0.291385759,1.144868491,0.45348093,-72.40447445,2.890584987,-4.075899563,32.70525863
10,3.070405111,5,0.360526512,1.106962445,0.488133959,-11.67099856,-0.931433371,-1.926951628,2.926952442
10,3.361884903,5,0.348708231,1.172316939,0.494733493,-22.05221681,5.658177075,-1.5176929,13.03567113
10,2.953191979,5,0.377191194,1.113918007,0.483129597,2.96731531,-0.230112843,-2.237288476,-1.138079209
10,3.101253969,5,0.346330318,1.074058274,0.491769816,-24.14098397,-4.249119001,-1.701480233,3.996811958
10,3.327282683,5,0.34822914,1.158656787,0.493219092,-22.47305255,4.280841327,-1.611605864,11.83564247
10,3.079371721,5,0.356160358,1.096750135,0.511972836,-15.50624306,-1.961127559,-0.448624679,3.237920617
10,3.393600654,5,0.327754424,1.112267626,0.455374413,-40.45811387,-0.39651866,-3.958478426,14.13559509
10,2.13204206,5,0.291198882,0.620848264,0.432983159,-72.56862777,-49.94570736,-5.347033525,-29.61612043
10,3.245652383,5,0.355425882,1.15358886,0.498169074,-16.15140974,3.769848694,-1.30464123,9.00464778
10,3.02989312,5,0.396740572,1.202081528,0.532630159,20.13955637,8.659302721,0.832403614,1.521968849
10,3.099131006,5,0.38489489,1.192839688,0.477330056,9.734268849,7.727459737,-2.596937033,3.923186154
10,2.921175884,5,0.389028324,1.136420159,0.579549945,13.36509163,2.038750449,3.742053321,-2.24841928
10,3.022035241,5,0.387988771,1.17251574,0.515277126,12.45194485,5.678221953,-0.243714877,1.249452244
10,2.96407175,5,0.399915055,1.185376915,0.568426678,22.9280332,6.974997907,3.052263066,-0.760761316
10,2.898714711,5,0.406852427,1.179349114,0.549164095,29.02184466,6.367222352,1.857727177,-3.027388152
10,2.861519325,5,0.398938567,1.14157042,0.535140054,22.07028352,2.558044737,0.988050424,-4.317349602
10,2.886053343,5,0.407834035,1.177030781,0.559188901,29.88409323,6.133467809,2.479398268,-3.466493054
10,3.137046022,5,0.387988771,1.217138632,0.539180891,12.45194485,10.17749132,1.23863597,5.238104856
10,3.181691714,5,0.378648169,1.204741741,0.52080363,4.247127535,8.927528657,0.099001764,6.786447986
10,3.079037258,5,0.396647478,1.221292364,0.557917813,20.05778289,10.59630684,2.400573923,3.226321204
10,2.896051529,5,0.406503945,1.17725637,0.556034775,28.71573684,6.156213638,2.283800582,-3.11974913
10,3.036634485,5,0.394265054,1.197238859,0.557951671,17.96505301,8.171022525,2.402673554,1.75576402
10,3.01115685,5,0.400007458,1.204485199,0.540906285,23.00920108,8.901661757,1.345633311,0.872182192
10,3.017106493,5,0.395346499,1.192802489,0.493670665,18.91499826,7.72370903,-1.583602327,1.078519868
