Y,EAR,MAR
10,0.24,8.33
10,0.24,9.83
10,0.24,9.17
5,0.25,9.17
5,0.28,7.83
10,0.24,11
5,0.25,9.5
5,0.25,9.17
5,0.28,8.17
5,0.29,9.17
10,0.24,9.17
5,0.29,8.5
5,0.25,8.17
5,0.25,8.17
5,0.26,9.17
5,0.28,8.5
5,0.29,8.83
5,0.31,8.67
5,0.29,8.67
5,0.29,7
5,0.28,8.67
5,0.27,7.33
5,0.3,8.33
5,0.28,6.83
5,0.28,8.33
5,0.27,8.33
5,0.25,7.33
5,0.3,7.33
5,0.27,7.5
5,0.25,6.67
5,0.25,6.33
10,0.22,6.33
5,0.27,7.33
10,0.21,6.17
10,0.23,7
10,0.24,6.17
10,0.21,18.67
10,0.15,16.5
10,0.12,16.5
10,0.24,7.67
10,0.24,7.67
5,0.3,10
5,0.3,8.5
5,0.32,7.17
5,0.26,9.17
5,0.26,8.33
5,0.26,8.33
5,0.26,8.33
5,0.26,8.33
5,0.28,8.33
5,0.28,8.33
5,0.27,8.33
5,0.33,7.5
5,0.33,7.5
5,0.33,8.67
0,0.36,7.17
5,0.34,7.83
5,0.34,7.83
0,0.36,7.17
5,0.33,8.33
5,0.33,8.33
5,0.33,8.33
5,0.33,8.33
5,0.33,8.33
5,0.32,8.17
5,0.32,8.17
5,0.3,8.5
5,0.33,7.67
5,0.3,8.67
5,0.28,9.83
5,0.32,8.83
5,0.31,9.5
5,0.28,9.5
5,0.29,8.67
5,0.29,9.5
5,0.26,9.83
10,0.23,10.67
5,0.25,9.5
5,0.25,9.5
5,0.27,10
5,0.27,10
5,0.31,9.33
5,0.32,9.67
5,0.26,9.83
5,0.26,9.83
0,0.4,4.33
5,0.28,9.83
0,0.4,4.33
5,0.28,9.83
5,0.29,5.17
5,0.26,9.67
5,0.29,5.17
5,0.26,9.67
5,0.29,10.83
5,0.29,10.83
5,0.29,10.83
5,0.29,7.17
5,0.29,7.17
5,0.29,7.17
5,0.27,10.67
5,0.26,16
5,0.26,16
5,0.27,18.67
5,0.27,18.67
10,0.25,20.67
10,0.22,24.33
10,0.22,24.33
10,0.21,23.33
0,0.43,4.33
10,0.2,20.17
0,0.38,4.17
5,0.27,18.17
0,0.38,4.17
5,0.27,18.17
5,0.29,17.33
5,0.29,17.33
0,0.45,3.83
5,0.29,15.67
5,0.31,19
5,0.31,19
5,0.29,4.33
5,0.29,16
5,0.35,4.17
5,0.31,15.5
5,0.35,4.17
5,0.31,15.5
5,0.35,5
5,0.32,18.17
0,0.37,3.5
10,0.31,20.17
0,0.37,3.5
10,0.31,20.17
10,0.32,21
10,0.32,21
10,0.32,23.33
0,0.36,5.5
10,0.31,23.5
0,0.36,5.5
10,0.31,23.5
5,0.32,5.33
10,0.3,23.5
10,0.31,23.83
10,0.31,23.83
0,0.42,4.17
10,0.31,20.67
10,0.28,24.5
0,0.49,3
10,0.31,23
0,0.49,3
10,0.31,23
5,0.35,4.83
10,0.29,24.5
5,0.35,4.83
10,0.29,24.5
5,0.34,5.17
10,0.3,24.67
0,0.38,4.33
10,0.32,25.5
0,0.38,4.33
10,0.32,25.5
0,0.44,4.83
10,0.29,24
0,0.38,4.67
10,0.29,23
10,0.3,23
0,0.36,5.17
10,0.23,25
5,0.35,5.5
10,0.24,24.17
5,0.35,5.5
10,0.24,24.17
10,0.26,23.5
5,0.32,5.33
10,0.28,23.17
5,0.32,5.33
10,0.28,23.17
10,0.28,24.67
5,0.32,4.17
10,0.29,25.67
5,0.32,4.17
10,0.29,25.67
0,0.39,5.17
10,0.25,20
0,0.36,5.17
5,0.26,17.83
0,0.4,3.33
5,0.27,13.5
0,0.4,3.33
5,0.27,13.5
0,0.41,3.67
10,0.18,4.17
10,0.18,4.17
10,0.24,3.83
5,0.35,4.5
0,0.36,5
0,0.36,5
5,0.33,4.33
0,0.47,4.33
5,0.27,16.33
5,0.33,4.33
0,0.47,4.33
5,0.27,16.33
0,0.38,4.83
10,0.24,21
0,0.43,2.83
0,0.46,4.67
10,0.22,16.67
0,0.43,2.83
0,0.46,4.67
10,0.22,16.67
0,0.45,4.33
10,0.24,22.5
10,0.22,23.17
10,0.22,23.17
0,0.38,5.17
10,0.27,22.67
10,0.22,24.5
10,0.22,24.5
10,0.24,25
10,0.23,22.5
10,0.23,22.5
0,0.38,5.5
10,0.26,22
0,0.38,5.5
10,0.26,22
0,0.4,3.33
10,0.22,23.67
0,0.38,4.67
10,0.25,23.83
0,0.38,4.67
10,0.25,23.83
0,0.46,3.83
10,0.23,23.33
10,0.23,22.83
10,0.23,22.83
10,0.23,22.83
10,0.21,25.17
5,0.3,6.17
10,0.22,26.67
5,0.3,6.17
10,0.22,26.67
5,0.3,6.17
10,0.22,26.67
5,0.34,5
10,0.21,25.83
5,0.34,5
10,0.21,25.83
10,0.14,21.5
10,0.14,21.5
0,0.42,3.67
10,0.17,24.67
0,0.45,4.17
10,0.14,24.5
0,0.45,3.67
5,0.32,5.5
10,0.16,22.83
5,0.35,3.5
10,0.14,21.5
5,0.32,5
5,0.26,4.67
5,0.26,4.67
5,0.26,4.67
5,0.26,4.67
5,0.26,5
5,0.28,4.33
5,0.28,4.5
5,0.27,4.83
5,0.33,4.83
5,0.33,5
5,0.33,4.67
0,0.36,4.83
5,0.34,4.83
5,0.34,4.67
0,0.36,4.83
5,0.33,4.5
5,0.33,4.5
5,0.33,4.5
5,0.33,4.5
5,0.33,4.83
5,0.32,4.83
5,0.32,5
5,0.3,4.33
5,0.33,4.67
5,0.3,4.67
5,0.28,4.5
5,0.32,4.83
5,0.31,4.67
5,0.28,4.67
5,0.29,5
5,0.29,4.67
5,0.26,4.67
10,0.23,5
5,0.25,5.17
5,0.25,4.67
5,0.27,5.17
5,0.27,4.83
5,0.31,6.33
5,0.32,9.83
5,0.26,13
5,0.26,16
0,0.4,19.5
5,0.28,19.83
0,0.4,13.17
5,0.28,19
5,0.29,17.33
5,0.26,16.17
5,0.29,19.17
5,0.26,17.33
10,0.29,20.67
5,0.29,19.17
10,0.29,20.17
10,0.29,22.5
5,0.29,19.17
5,0.29,18.83
5,0.27,19.67
10,0.26,20
10,0.26,21.17
5,0.27,19
5,0.27,19.83
10,0.25,20.33
10,0.22,19.17
10,0.22,19
0,0.4,5.17
5,0.27,6.17
0,0.42,4.67
5,0.31,17.33
0,0.47,5.83
5,0.3,18.5
0,0.5,6
5,0.3,16.83
0,0.45,6.17
5,0.33,17
0,0.42,6.17
5,0.29,16.33
0,0.39,6
5,0.3,19.5
0,0.4,6.17
5,0.28,15.83
0,0.39,6
5,0.3,12.83
0,0.39,6
5,0.3,12.83
0,0.38,5.83
5,0.3,14
5,0.31,5.83
5,0.32,12.5
5,0.29,16.5
5,0.29,13.67
5,0.31,16.67
5,0.3,11.33
5,0.31,13.33
5,0.3,16.5
5,0.3,11.17
5,0.28,14.5
5,0.31,12
5,0.32,14.17
5,0.3,11.5
5,0.3,15
5,0.3,16
5,0.29,14.83
5,0.29,14.33
5,0.28,14.17
5,0.27,18.5
5,0.27,18.5
5,0.28,13
0,0.38,5.83
5,0.35,5.67
5,0.35,5.67
0,0.36,5.67
0,0.42,5.17
0,0.47,5.33
0,0.43,5.17
10,0.19,5
0,0.46,4.5
5,0.27,11.5
0,0.42,4.83
5,0.3,10.67
0,0.39,5.5
5,0.3,12
0,0.38,4.5
5,0.34,13.17
0,0.46,5
5,0.31,9.33
0,0.5,5.33
5,0.35,12.17
0,0.45,6.33
5,0.33,13.33
5,0.35,6.5
5,0.3,13.5
0,0.41,5.67
5,0.34,13.5
0,0.44,5
5,0.34,18
5,0.3,5.5
5,0.34,6
10,0.35,21.17
0,0.39,5.67
10,0.34,22
0,0.41,5
10,0.33,25.33
0,0.37,4.5
10,0.35,23
0,0.39,4.83
10,0.35,21.33
0,0.5,4.83
0,0.38,4.33
0,0.36,17
0,0.47,5.33
0,0.37,13.5
0,0.39,3.5
0,0.42,5
0,0.41,4.67
5,0.34,11.17
0,0.46,5.5
10,0.22,11.67
5,0.35,5.5
10,0.23,12.17
0,0.4,4.33
0,0.39,5
10,0.19,12
0,0.36,5.5
10,0.22,13.17
0,0.45,4
10,0.22,12.67
0,0.4,3.83
0,0.39,3.83
0,0.36,15
10,0.22,12.83
5,0.26,11.33
5,0.35,5.17
10,0.19,12.17
5,0.33,2.83
0,0.36,5.17
5,0.25,12.67
5,0.28,12.17
5,0.3,14
5,0.32,4.33
0,0.39,5
5,0.32,12.33
5,0.3,13.33
0,0.36,5.33
5,0.31,12.33
5,0.35,3.17
5,0.27,13.17
10,0.18,13
10,0.18,12.83
5,0.26,4
10,0.21,13
5,0.27,3.83
0,0.42,3.5
10,0.19,12.83
5,0.28,7
10,0.22,13.17
5,0.25,4.83
10,0.21,13.33
5,0.29,3.5
10,0.19,12.5
5,0.28,3.5
10,0.21,13.33
5,0.31,5
0,0.41,4.17
10,0.19,12.83
5,0.27,2.83
10,0.19,14
10,0.24,2.5
10,0.19,12.67
5,0.28,3.5
10,0.18,13
0,0.39,4.33
10,0.17,13.33
10,0.19,12.33
10,0.23,3.33
10,0.19,12.33
10,0.2,12.83
10,0.17,13
10,0.19,12.83
10,0.17,12.5
10,0.15,13.33
10,0.16,12.83
10,0.19,12.83
10,0.16,12.33
5,0.26,4.17
10,0.15,13.17
5,0.28,4.67
10,0.19,13.33
10,0.16,13.17
5,0.27,2.33
10,0.18,12.83
5,0.25,3.83
10,0.16,13.17
10,0.16,12.83
10,0.17,13
10,0.17,12.83
10,0.15,12.5
10,0.19,13.33
10,0.22,2
10,0.2,12.33
5,0.26,14.17
5,0.3,14
5,0.31,13.17
5,0.31,12.33
5,0.33,13
5,0.35,12.67
0,0.37,12.33
0,0.38,12
10,0.2,11.33
5,0.26,11.33
5,0.35,11.83
5,0.34,11.33
5,0.31,11.83
5,0.29,11.5
5,0.28,13.17
5,0.28,11.5
5,0.3,12.5
5,0.31,12
5,0.31,13.33
5,0.29,9.67
0,0.4,5.17
5,0.27,6.17
0,0.42,4.67
5,0.31,17.33
0,0.47,5.83
5,0.3,18.5
0,0.5,6
5,0.3,16.83
0,0.45,6.17
5,0.33,17
0,0.42,6.17
5,0.29,16.33
0,0.39,6
5,0.3,19.5
0,0.4,6.17
5,0.28,15.83
0,0.39,6
5,0.3,12.83
0,0.39,6
5,0.3,12.83
0,0.38,5.83
5,0.3,14
5,0.31,5.83
5,0.32,12.5
5,0.29,16.5
5,0.29,13.67
5,0.31,16.67
5,0.3,11.33
5,0.31,13.33
5,0.3,16.5
5,0.3,11.17
5,0.28,14.5
5,0.31,12
5,0.32,14.17
5,0.3,11.5
5,0.3,15
5,0.3,16
5,0.29,14.83
5,0.29,14.33
5,0.28,14.17
5,0.27,18.5
5,0.27,18.5
5,0.28,13
0,0.38,5.83
5,0.35,5.67
5,0.35,5.67
0,0.36,5.67
0,0.42,5.17
0,0.47,5.33
0,0.43,5.17
10,0.19,5
0,0.46,4.5
5,0.27,11.5
0,0.42,4.83
5,0.3,10.67
0,0.39,5.5
5,0.3,12
0,0.38,4.5
5,0.34,13.17
0,0.46,5
5,0.31,9.33
0,0.5,5.33
5,0.35,12.17
0,0.45,6.33
5,0.33,13.33
5,0.35,6.5
5,0.3,13.5
0,0.41,5.67
5,0.34,13.5
0,0.44,5
5,0.34,18
5,0.3,5.5
5,0.34,6
10,0.35,21.17
0,0.39,5.67
10,0.34,22
0,0.41,5
10,0.33,25.33
0,0.37,4.5
10,0.35,23
0,0.39,4.83
10,0.35,21.33
0,0.5,4.83
0,0.38,4.33
0,0.36,17
0,0.47,5.33
0,0.37,13.5
0,0.39,3.5
0,0.42,5
0,0.41,4.67
5,0.34,11.17
0,0.46,5.5
10,0.22,11.67
5,0.35,5.5
10,0.23,12.17
0,0.4,4.33
0,0.39,5
10,0.19,12
0,0.36,5.5
10,0.22,13.17
0,0.45,4
10,0.22,12.67
0,0.4,3.83
0,0.39,3.83
0,0.36,15
10,0.22,12.83
5,0.26,11.33
5,0.35,5.17
10,0.19,12.17
5,0.33,2.83
0,0.36,5.17
5,0.25,12.67
5,0.28,12.17
5,0.3,14
5,0.32,4.33
0,0.39,5
5,0.32,12.33
5,0.3,13.33
0,0.36,5.33
5,0.31,12.33
5,0.35,3.17
5,0.27,13.17
10,0.18,13
10,0.18,12.83
5,0.26,4
10,0.21,13
5,0.27,3.83
0,0.42,3.5
10,0.19,12.83
5,0.28,7
10,0.22,13.17
5,0.25,4.83
10,0.21,13.33
5,0.29,3.5
10,0.19,12.5
5,0.28,3.5
10,0.21,13.33
5,0.31,5
0,0.41,4.17
10,0.19,12.83
5,0.27,2.83
10,0.19,14
10,0.24,2.5
10,0.19,12.67
5,0.28,3.5
10,0.18,13
0,0.39,4.33
10,0.17,13.33
10,0.19,12.33
10,0.23,3.33
10,0.19,12.33
10,0.2,12.83
10,0.17,13
10,0.19,12.83
10,0.17,12.5
10,0.15,13.33
10,0.16,12.83
10,0.19,12.83
10,0.16,12.33
5,0.26,4.17
10,0.15,13.17
5,0.28,4.67
10,0.19,13.33
10,0.16,13.17
5,0.27,2.33
10,0.18,12.83
5,0.25,3.83
10,0.16,13.17
10,0.16,12.83
10,0.17,13
10,0.17,12.83
10,0.15,12.5
10,0.19,13.33
10,0.22,2
10,0.2,12.33
5,0.26,14.17
5,0.3,14
5,0.31,13.17
5,0.31,12.33
5,0.33,13
5,0.35,12.67
0,0.37,12.33
0,0.38,12
10,0.2,11.33
5,0.26,11.33
5,0.35,11.83
5,0.34,11.33
5,0.31,11.83
5,0.29,11.5
5,0.28,13.17
5,0.28,11.5
5,0.3,12.5
5,0.31,12
5,0.31,13.33
5,0.29,9.67
5,0.32,11.33
0,0.51,7.33
5,0.33,11
5,0.35,10.83
0,0.37,10.5
5,0.34,10.67
5,0.31,11.33
5,0.34,11
5,0.33,11
5,0.3,10.17
5,0.32,11
0,0.4,6.33
5,0.34,10.67
5,0.35,11.17
0,0.42,6
5,0.31,11.33
5,0.33,11.33
5,0.33,10.33
5,0.34,11
0,0.37,11
5,0.33,10.5
5,0.35,11.33
0,0.45,7.83
5,0.34,10.83
0,0.39,10.67
5,0.25,10.5
0,0.38,10.17
0,0.39,10.83
0,0.36,10.33
0,0.37,10.67
5,0.34,11.5
5,0.35,11.5
5,0.33,11.5
0,0.37,11.83
0,0.39,12.5
5,0.33,12.67
0,0.37,13.33
0,0.36,13
5,0.32,7.17
5,0.26,9.17
5,0.26,8.33
5,0.26,8.33
5,0.26,8.33
5,0.26,8.33
5,0.28,8.33
5,0.28,8.33
5,0.27,8.33
5,0.33,7.5
5,0.33,7.5
5,0.33,8.67
0,0.36,7.17
5,0.34,7.83
5,0.34,7.83
0,0.36,7.17
5,0.33,8.33
5,0.33,8.33
5,0.33,8.33
5,0.33,8.33
5,0.33,8.33
5,0.32,8.17
5,0.32,8.17
5,0.3,8.5
5,0.33,7.67
5,0.3,8.67
5,0.28,9.83
5,0.32,8.83
5,0.31,9.5
5,0.28,9.5
5,0.29,8.67
5,0.29,9.5
5,0.26,9.83
10,0.23,10.67
5,0.25,9.5
5,0.25,9.5
5,0.27,10
5,0.27,10
5,0.31,9.33
5,0.32,9.67
5,0.26,9.83
5,0.26,9.83
0,0.4,4.33
5,0.28,9.83
0,0.4,4.33
5,0.28,9.83
5,0.29,5.17
5,0.26,9.67
5,0.29,5.17
5,0.26,9.67
5,0.29,10.83
5,0.29,10.83
5,0.29,10.83
5,0.29,7.17
5,0.29,7.17
5,0.29,7.17
5,0.27,10.67
5,0.26,16
5,0.26,16
5,0.27,18.67
5,0.27,18.67
10,0.25,20.67
10,0.22,24.33
10,0.22,24.33
10,0.21,23.33
0,0.43,4.33
10,0.2,20.17
0,0.38,4.17
5,0.27,18.17
0,0.38,4.17
5,0.27,18.17
5,0.29,17.33
5,0.29,17.33
0,0.45,3.83
5,0.29,15.67
5,0.31,19
5,0.31,19
5,0.29,4.33
5,0.29,16
5,0.35,4.17
5,0.31,15.5
5,0.35,4.17
5,0.31,15.5
5,0.35,5
5,0.32,18.17
0,0.37,3.5
10,0.31,20.17
0,0.37,3.5
10,0.31,20.17
10,0.32,21
10,0.32,21
10,0.32,23.33
0,0.36,5.5
10,0.31,23.5
0,0.36,5.5
10,0.31,23.5
5,0.32,5.33
10,0.3,23.5
10,0.31,23.83
10,0.31,23.83
0,0.42,4.17
10,0.31,20.67
10,0.28,24.5
0,0.49,3
10,0.31,23
0,0.49,3
10,0.31,23
5,0.35,4.83
10,0.29,24.5
5,0.35,4.83
10,0.29,24.5
5,0.34,5.17
10,0.3,24.67
0,0.38,4.33
10,0.32,25.5
0,0.38,4.33
10,0.32,25.5
0,0.44,4.83
10,0.29,24
0,0.38,4.67
10,0.29,23
10,0.3,23
0,0.36,5.17
10,0.23,25
5,0.35,5.5
10,0.24,24.17
5,0.35,5.5
10,0.24,24.17
10,0.26,23.5
5,0.32,5.33
10,0.28,23.17
5,0.32,5.33
10,0.28,23.17
10,0.28,24.67
5,0.32,4.17
10,0.29,25.67
5,0.32,4.17
10,0.29,25.67
0,0.39,5.17
10,0.25,20
0,0.36,5.17
5,0.26,17.83
0,0.4,3.33
5,0.27,13.5
0,0.4,3.33
5,0.27,13.5
0,0.41,3.67
10,0.18,4.17
10,0.18,4.17
10,0.24,3.83
5,0.35,4.5
0,0.36,5
0,0.36,5
5,0.33,4.33
0,0.47,4.33
5,0.27,16.33
5,0.33,4.33
0,0.47,4.33
5,0.27,16.33
0,0.38,4.83
10,0.24,21
0,0.43,2.83
0,0.46,4.67
10,0.22,16.67
0,0.43,2.83
0,0.46,4.67
10,0.22,16.67
0,0.45,4.33
10,0.24,22.5
10,0.22,23.17
10,0.22,23.17
0,0.38,5.17
10,0.27,22.67
10,0.22,24.5
10,0.22,24.5
10,0.24,25
10,0.23,22.5
10,0.23,22.5
0,0.38,5.5
10,0.26,22
0,0.38,5.5
10,0.26,22
0,0.4,3.33
10,0.22,23.67
0,0.38,4.67
10,0.25,23.83
0,0.38,4.67
10,0.25,23.83
0,0.46,3.83
10,0.23,23.33
10,0.23,22.83
10,0.23,22.83
10,0.23,22.83
10,0.21,25.17
5,0.3,6.17
10,0.22,26.67
5,0.3,6.17
10,0.22,26.67
5,0.3,6.17
10,0.22,26.67
5,0.34,5
10,0.21,25.83
5,0.34,5
10,0.21,25.83
10,0.14,21.5
10,0.14,21.5
0,0.42,3.67
10,0.17,24.67
0,0.45,4.17
10,0.14,24.5
0,0.45,3.67
5,0.32,5.5
10,0.16,22.83
5,0.35,3.5
10,0.14,21.5
5,0.32,5
5,0.26,4.67
5,0.26,4.67
5,0.26,4.67
5,0.26,4.67
5,0.26,5
5,0.28,4.33
5,0.28,4.5
5,0.27,4.83
5,0.33,4.83
5,0.33,5
5,0.33,4.67
0,0.36,4.83
5,0.34,4.83
5,0.34,4.67
0,0.36,4.83
5,0.33,4.5
5,0.33,4.5
5,0.33,4.5
5,0.33,4.5
5,0.33,4.83
5,0.32,4.83
5,0.32,5
5,0.3,4.33
5,0.33,4.67
5,0.3,4.67
5,0.28,4.5
5,0.32,4.83
5,0.31,4.67
5,0.28,4.67
5,0.29,5
5,0.29,4.67
5,0.26,4.67
10,0.23,5
5,0.25,5.17
5,0.25,4.67
5,0.27,5.17
5,0.27,4.83
5,0.31,6.33
5,0.32,9.83
5,0.26,13
5,0.26,16
0,0.4,19.5
5,0.28,19.83
0,0.4,13.17
5,0.28,19
5,0.29,17.33
5,0.26,16.17
5,0.29,19.17
5,0.26,17.33
10,0.29,20.67
5,0.29,19.17
10,0.29,20.17
10,0.29,22.5
5,0.29,19.17
5,0.29,18.83
5,0.27,19.67
10,0.26,20
10,0.26,21.17
5,0.27,19
5,0.27,19.83
10,0.25,20.33
10,0.22,19.17
10,0.22,19
10,0.21,13.17
0,0.43,13.17
10,0.2,19
10,0.38,21.33
5,0.27,17
10,0.38,20.67
5,0.27,18.67
10,0.29,20.17
10,0.29,20.17
10,0.45,22
10,0.29,22
10,0.31,21.17
10,0.31,21.67
10,0.29,23.33
10,0.29,23.33
5,0.35,18.67
10,0.31,23.17
10,0.35,23.17
10,0.31,25.83
10,0.35,29
10,0.32,21.67
10,0.37,21.67
10,0.31,24
10,0.37,25.33
10,0.31,24.17
10,0.32,24.17
10,0.32,25.83
10,0.32,24.67
10,0.36,24.67
10,0.31,31.17
10,0.36,31.5
10,0.31,31.5
10,0.32,32.83
10,0.3,32
10,0.31,32
10,0.31,33.5
10,0.42,32.5
10,0.31,32.5
10,0.28,27.17
10,0.49,25.17
10,0.31,25.17
0,0.49,14.83
5,0.31,18.17
5,0.35,18.17
5,0.29,18.17
5,0.35,2.83
5,0.29,14
5,0.34,2.83
5,0.3,14
0,0.38,4.17
5,0.32,7.17
0,0.38,3.17
5,0.32,8.5
0,0.44,4.67
5,0.29,7.5
0,0.38,7.33
5,0.29,15.5
5,0.3,18.67
0,0.36,16.83
10,0.23,16.83
5,0.35,13.33
10,0.24,13.33
5,0.35,12
10,0.24,7.33
5,0.26,2.83
5,0.32,7.5
5,0.28,7
5,0.32,7
5,0.28,2.33
5,0.28,7.83
5,0.32,7.83
5,0.29,3.33
5,0.32,6.33
5,0.29,3.17
0,0.39,8.33
5,0.25,3.17
0,0.36,8.33
5,0.26,8.5
0,0.4,7.5
5,0.27,8.5
0,0.4,8.33
5,0.27,8.33
0,0.41,8.67
10,0.18,9
10,0.18,9.17
10,0.24,9.67
5,0.35,8.67
0,0.36,8.67
0,0.36,7.83
0,0.36,8.33
0,0.36,9.5
0,0.36,9.5
5,0.27,9
5,0.29,9.17
5,0.31,9.17
5,0.28,8.33
5,0.29,7.67
5,0.27,7.67
5,0.25,8.17
5,0.29,10.67
10,0.23,10.67
5,0.26,10.17
10,0.24,8.33
10,0.24,9.83
10,0.24,9.17
5,0.25,9.17
5,0.28,7.83
10,0.24,11
5,0.25,9.5
5,0.25,9.17
5,0.28,8.17
5,0.29,9.17
10,0.24,9.17
5,0.29,8.5
5,0.25,8.17
5,0.25,8.17
5,0.26,9.17
5,0.28,8.5
5,0.29,8.83
5,0.31,8.67
5,0.29,8.67
5,0.29,7
5,0.28,8.67
5,0.27,7.33
5,0.3,8.33
5,0.28,6.83
5,0.28,8.33
5,0.27,8.33
5,0.25,7.33
5,0.3,7.33
5,0.27,7.5
5,0.25,6.67
5,0.25,6.33
10,0.22,6.33
5,0.27,7.33
10,0.21,6.17
10,0.23,7
10,0.24,6.17
10,0.21,18.67
10,0.15,16.5
10,0.12,16.5
10,0.24,7.67
10,0.24,7.67
5,0.3,10
5,0.3,8.5
5,0.32,7.17
5,0.26,9.17
5,0.26,8.33
5,0.26,8.33
5,0.26,8.33
5,0.26,8.33
5,0.28,8.33
5,0.28,8.33
5,0.27,8.33
5,0.33,7.5
5,0.33,7.5
5,0.33,8.67
0,0.36,7.17
5,0.34,7.83
5,0.34,7.83
0,0.36,7.17
5,0.33,8.33
5,0.33,8.33
5,0.33,8.33
5,0.33,8.33
5,0.33,8.33
5,0.32,8.17
5,0.32,8.17
5,0.3,8.5
5,0.33,7.67
5,0.3,8.67
5,0.28,9.83
5,0.32,8.83
5,0.31,9.5
5,0.28,9.5
5,0.29,8.67
5,0.29,9.5
5,0.26,9.83
10,0.23,10.67
5,0.25,9.5
5,0.25,9.5
5,0.27,10
5,0.27,10
5,0.31,9.33
5,0.32,9.67
5,0.26,9.83
5,0.26,9.83
0,0.4,4.33
5,0.28,9.83
0,0.4,4.33
5,0.28,9.83
5,0.29,5.17
5,0.26,9.67
5,0.29,5.17
5,0.26,9.67
5,0.29,10.83
5,0.29,10.83
5,0.29,10.83
5,0.29,7.17
5,0.29,7.17
5,0.29,7.17
5,0.27,10.67
5,0.26,16
5,0.26,16
5,0.27,18.67
5,0.27,18.67
10,0.25,20.67
10,0.22,24.33
10,0.22,24.33
10,0.21,23.33
0,0.43,4.33
10,0.2,20.17
0,0.38,4.17
5,0.27,18.17
0,0.38,4.17
5,0.27,18.17
5,0.29,17.33
5,0.29,17.33
0,0.45,3.83
5,0.29,15.67
5,0.31,19
5,0.31,19
5,0.29,4.33
5,0.29,16
5,0.35,4.17
5,0.31,15.5
5,0.35,4.17
5,0.31,15.5
5,0.35,5
5,0.32,18.17
0,0.37,3.5
10,0.31,20.17
0,0.37,3.5
10,0.31,20.17
10,0.32,21
10,0.32,21
10,0.32,23.33
0,0.36,5.5
10,0.31,23.5
0,0.36,5.5
10,0.31,23.5
5,0.32,5.33
10,0.3,23.5
10,0.31,23.83
10,0.31,23.83
0,0.42,4.17
10,0.31,20.67
10,0.28,24.5
0,0.49,3
10,0.31,23
0,0.49,3
10,0.31,23
5,0.35,4.83
10,0.29,24.5
5,0.35,4.83
10,0.29,24.5
5,0.34,5.17
10,0.3,24.67
0,0.38,4.33
10,0.32,25.5
0,0.38,4.33
10,0.32,25.5
0,0.44,4.83
10,0.29,24
0,0.38,4.67
10,0.29,23
10,0.3,23
0,0.36,5.17
10,0.23,25
5,0.35,5.5
10,0.24,24.17
5,0.35,5.5
10,0.24,24.17
10,0.26,23.5
5,0.32,5.33
10,0.28,23.17
5,0.32,5.33
10,0.28,23.17
10,0.28,24.67
5,0.32,4.17
10,0.29,25.67
5,0.32,4.17
10,0.29,25.67
0,0.39,5.17
10,0.25,20
0,0.36,5.17
5,0.26,17.83
0,0.4,3.33
5,0.27,13.5
0,0.4,3.33
5,0.27,13.5
0,0.41,3.67
10,0.18,4.17
10,0.18,4.17
10,0.24,3.83
5,0.35,4.5
0,0.36,5
0,0.36,5
5,0.33,4.33
0,0.47,4.33
5,0.27,16.33
5,0.33,4.33
0,0.47,4.33
5,0.27,16.33
0,0.38,4.83
10,0.24,21
0,0.43,2.83
0,0.46,4.67
10,0.22,16.67
0,0.43,2.83
0,0.46,4.67
10,0.22,16.67
0,0.45,4.33
10,0.24,22.5
10,0.22,23.17
10,0.22,23.17
0,0.38,5.17
10,0.27,22.67
10,0.22,24.5
10,0.22,24.5
10,0.24,25
10,0.23,22.5
10,0.23,22.5
0,0.38,5.5
10,0.26,22
0,0.38,5.5
10,0.26,22
0,0.4,3.33
10,0.22,23.67
0,0.38,4.67
10,0.25,23.83
0,0.38,4.67
10,0.25,23.83
0,0.46,3.83
10,0.23,23.33
10,0.23,22.83
10,0.23,22.83
10,0.23,22.83
10,0.21,25.17
5,0.3,6.17
10,0.22,26.67
5,0.3,6.17
10,0.22,26.67
5,0.3,6.17
10,0.22,26.67
5,0.34,5
10,0.21,25.83
5,0.34,5
10,0.21,25.83
10,0.14,21.5
10,0.14,21.5
0,0.42,3.67
10,0.17,24.67
0,0.45,4.17
10,0.14,24.5
0,0.45,3.67
5,0.32,5.5
10,0.16,22.83
5,0.35,3.5
10,0.14,21.5
5,0.32,5
5,0.26,4.67
5,0.26,4.67
5,0.26,4.67
5,0.26,4.67
5,0.26,5
5,0.28,4.33
5,0.28,4.5
5,0.27,4.83
5,0.33,4.83
5,0.33,5
5,0.33,4.67
0,0.36,4.83
5,0.34,4.83
5,0.34,4.67
0,0.36,4.83
5,0.33,4.5
5,0.33,4.5
5,0.33,4.5
5,0.33,4.5
5,0.33,4.83
5,0.32,4.83
5,0.32,5
5,0.3,4.33
5,0.33,4.67
5,0.3,4.67
5,0.28,4.5
5,0.32,4.83
5,0.31,4.67
5,0.28,4.67
5,0.29,5
5,0.29,4.67
5,0.26,4.67
10,0.23,5
5,0.25,5.17
5,0.25,4.67
5,0.27,5.17
5,0.27,4.83
5,0.31,6.33
5,0.32,9.83
5,0.26,13
5,0.26,16
0,0.4,19.5
5,0.28,19.83
0,0.4,13.17
5,0.28,19
5,0.29,17.33
5,0.26,16.17
5,0.29,19.17
5,0.26,17.33
10,0.29,20.67
5,0.29,19.17
10,0.29,20.17
10,0.29,22.5
5,0.29,19.17
